sip_uuid,bucket,am_status,package_type,size_bytes,current_location,current_path,title
0c80a9fa-5082-4ca9-92a6-4aed79090902,A,UPLOADED,AIP,21243578,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,0c80/a9fa/5082/4ca9/92a6/4aed/7909/0902/test_b2-0c80a9fa-5082-4ca9-92a6-4aed79090902.7z,
7cbb5f61-da18-4d7c-8044-191fdf824880,B,UPLOADED,AIP,713307,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,7cbb/5f61/da18/4d7c/8044/191f/df82/4880/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0012.00004_transfer-7cbb5f61-da18-4d7c-8044-191fdf824880.7z,"Letter from JCRS to Mr. A.D. Achtenberg., 1906 October 30"
2fecd7ed-90ad-4ba9-8650-c48a1a7763be,B,UPLOADED,AIP,1550057,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,2fec/d7ed/90ad/4ba9/8650/c48a/1a77/63be/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0013.00002_transfer-2fecd7ed-90ad-4ba9-8650-c48a1a7763be.7z,"Sam Rothchild's application to JCRS, 1904 August 13"
9959d679-caed-45b6-8cc6-e67a5974e096,B,UPLOADED,AIP,569068,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,9959/d679/caed/45b6/8cc6/e67a/5974/e096/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0029.00018_transfer-9959d679-caed-45b6-8cc6-e67a5974e096.7z,"Letter from Mrs. Leikind to JCRS, 1907 January 7"
844478c8-c87b-44b6-8eb7-24488c15769c,B,UPLOADED,AIP,1029363,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,8444/78c8/c87b/44b6/8eb7/2448/8c15/769c/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0037.00009_transfer-844478c8-c87b-44b6-8eb7-24488c15769c.7z,Letter from Hebrew Ladies Aid Society to JCRS
19c67d3e-76db-4691-b2d6-c48a6a6301a3,B,UPLOADED,AIP,1437547,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,19c6/7d3e/76db/4691/b2d6/c48a/6a63/01a3/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0016.00001_transfer-19c67d3e-76db-4691-b2d6-c48a6a6301a3.7z,"Letter from J. Weintraub to Dr. Spivak, 1906 October 27"
d956d6bb-4ed3-4837-bbdc-90a436f0024f,B,UPLOADED,AIP,26181525,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,d956/d6bb/4ed3/4837/bbdc/90a4/36f0/024f/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00002.00034_transfer-d956d6bb-4ed3-4837-bbdc-90a436f0024f.7z,"Sanatorium, Volume 11, Number 3 (July, August, September 1917), 1917"
6feca700-00e7-4fae-8709-2b50b19a6247,B,UPLOADED,AIP,409850938,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,6fec/a700/00e7/4fae/8709/2b50/b19a/6247/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00001.00027_transfer-6feca700-00e7-4fae-8709-2b50b19a6247.7z,"Sanatorium, Volume 18, Number 4 (October, November, December 1924), 1924"
36701659-bc8f-4772-a896-f8feebfa4030,B,UPLOADED,AIP,618246,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,3670/1659/bc8f/4772/a896/f8fe/ebfa/4030/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0010.00010_transfer-36701659-bc8f-4772-a896-f8feebfa4030.7z,"Yiddish Letter from William Weinberger to Dr Spivak, 1907 March 17"
a562bb05-a6dc-4233-901a-9c3d8292ea4a,B,UPLOADED,AIP,201073912,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,a562/bb05/a6dc/4233/901a/9c3d/8292/ea4a/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00001.00002_transfer-a562bb05-a6dc-4233-901a-9c3d8292ea4a.7z,"Sanatorium, Volume 12, Number 2 (March-April 1918), 1918"
e7638bfe-1047-4d68-89be-bd28ecaae117,B,UPLOADED,AIP,699290,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,e763/8bfe/1047/4d68/89be/bd28/ecaa/e117/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0037.00001_transfer-e7638bfe-1047-4d68-89be-bd28ecaae117.7z,"Letter from Mr. Philip Rascower to JCRS, 1906 December 3"
fd738b5b-9aca-4329-87bb-6cf0731dd192,B,UPLOADED,AIP,1179685,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,fd73/8b5b/9aca/4329/87bb/6cf0/731d/d192/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0025.00018_transfer-fd738b5b-9aca-4329-87bb-6cf0731dd192.7z,"Letter from JCRS to Hebrew Ladies Relief Association, 1907 March 9"
738d86c9-836d-4a4e-83c6-8592ad2761a6,B,UPLOADED,AIP,632427,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,738d/86c9/836d/4a4e/83c6/8592/ad27/61a6/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0038.00013_transfer-738d86c9-836d-4a4e-83c6-8592ad2761a6.7z,Letter from Esther A. Ryerson to C.D. Spivak
4048f29a-b915-4a4e-9cb1-47a7ac6e7188,B,UPLOADED,AIP,1714402,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,4048/f29a/b915/4a4e/9cb1/47a7/ac6e/7188/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0002.00021_transfer-4048f29a-b915-4a4e-9cb1-47a7ac6e7188.7z,"Letter from JCRS to Miss Sill, 1909 September 22"
00509704-bdaa-4a6b-a6b0-4f6007b1b2fe,B,UPLOADED,AIP,1523822,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,0050/9704/bdaa/4a6b/a6b0/4f60/07b1/b2fe/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0014.00002_transfer-00509704-bdaa-4a6b-a6b0-4f6007b1b2fe.7z,"Mrs. Sarah Chavin's application to JCRS, 1906 October 27"
8777ddf1-ab8c-41d1-b330-1de21c4c641e,B,UPLOADED,AIP,442897,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,8777/ddf1/ab8c/41d1/b330/1de2/1c4c/641e/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0039.00004_transfer-8777ddf1-ab8c-41d1-b330-1de21c4c641e.7z,"Letter from JCRS to Mr. Sam Robinson, 1906 December 20"
2f1c7f43-d92b-4cfe-95c3-26a929c0e34d,B,UPLOADED,AIP,229606093,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,2f1c/7f43/d92b/4cfe/95c3/26a9/29c0/e34d/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00002.00016_transfer-2f1c7f43-d92b-4cfe-95c3-26a929c0e34d.7z,"Sanatorium, Volume 7, Number 1 (Jan.-Feb. 1913), 1913"
32e8ec73-d36c-447f-9c00-75b344e2f0a9,B,UPLOADED,AIP,757427,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,32e8/ec73/d36c/447f/9c00/75b3/44e2/f0a9/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0011.00012_transfer-32e8ec73-d36c-447f-9c00-75b344e2f0a9.7z,"Letter from JCRS to Mr. Julius Ginewsky, Sec'y Share Thora Lodge #219, 1907 March 18"
cc32dbe7-ef9d-4684-944e-d3778be16d1d,B,UPLOADED,AIP,535265,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,cc32/dbe7/ef9d/4684/944e/d377/8be1/6d1d/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0014.00007_transfer-cc32dbe7-ef9d-4684-944e-d3778be16d1d.7z,"Letter from JCRS to Mr. J. S. Shalett, 1906 November 5"
589f9fb3-6bea-493c-b836-7f067a167248,B,UPLOADED,AIP,699677,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,589f/9fb3/6bea/493c/b836/7f06/7a16/7248/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0018.00001_transfer-589f9fb3-6bea-493c-b836-7f067a167248.7z,"Blank application for Aaron Shapiro, 1912 June 5"
e171d16a-ca6c-4b39-a0fc-c28b29da0003,B,UPLOADED,AIP,305766,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,e171/d16a/ca6c/4b39/a0fc/c28b/29da/0003/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0002.00002_transfer-e171d16a-ca6c-4b39-a0fc-c28b29da0003.7z,"Letter from H. Strasburg to JCRS, 1906 September 9"
0801f653-7d20-490d-9aa0-9d31785ce662,B,UPLOADED,AIP,729887,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,0801/f653/7d20/490d/9aa0/9d31/785c/e662/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0003.00008_transfer-0801f653-7d20-490d-9aa0-9d31785ce662.7z,"Letter from JCRS to Mr. Isaac Jaffe, 1906 November 1"
ec490ad6-7a04-4c56-9c8d-fb7eeed987c2,B,UPLOADED,AIP,394526,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,ec49/0ad6/7a04/4c56/9c8d/fb7e/eed9/87c2/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0010.00016_transfer-ec490ad6-7a04-4c56-9c8d-fb7eeed987c2.7z,"Letter from JCRS to Mr. William Weinberger, 1907 July 23"
4b4aca7e-b4d9-482a-9a32-a325d0f4fe2e,B,UPLOADED,AIP,509689,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,4b4a/ca7e/b4d9/482a/9a32/a325/d0f4/fe2e/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0040.00012_transfer-4b4aca7e-b4d9-482a-9a32-a325d0f4fe2e.7z,"Letter from JCRS to Henry Cohen, 1907 December 16"
da4f6004-fc7a-446b-968a-4445b58531ed,B,UPLOADED,AIP,710063,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,da4f/6004/fc7a/446b/968a/4445/b585/31ed/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0003.00010_transfer-da4f6004-fc7a-446b-968a-4445b58531ed.7z,"Letter from JCRS to Mr. Sam Kraviotz [Krawitz], 1907 December 31"
d990e5b6-00db-4dd1-8094-869991d29503,B,UPLOADED,AIP,393920,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,d990/e5b6/00db/4dd1/8094/8699/91d2/9503/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0021.00014_transfer-d990e5b6-00db-4dd1-8094-869991d29503.7z,"Telegram from Mr. J Blum to Dr. Spivak, 1907 May 27"
0a5fd35a-1fc0-403c-b82c-86a59b2b2142,B,UPLOADED,AIP,676443,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,0a5f/d35a/1fc0/403c/b82c/86a5/9b2b/2142/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0016.00011_transfer-0a5fd35a-1fc0-403c-b82c-86a59b2b2142.7z,"Letter from M.R. Smirnow to Dr. Spivak, 1907 April 25"
a97511d3-ceff-41d9-9d55-5cd2a82b4238,B,UPLOADED,AIP,661127,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,a975/11d3/ceff/41d9/9d55/5cd2/a82b/4238/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0002.00004_transfer-a97511d3-ceff-41d9-9d55-5cd2a82b4238.7z,"Note from Dr Spivak to [illegible], 1906 October 18"
809826a7-1977-4af1-bf7a-538b6b0ee4de,B,UPLOADED,AIP,592284,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,8098/26a7/1977/4af1/bf7a/538b/6b0e/e4de/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0019.00003_transfer-809826a7-1977-4af1-bf7a-538b6b0ee4de.7z,"Letter from JCRS to Dr M.R. Smirnow, 1906 November 14"
d21acc31-3b37-4ad6-a4e6-08efdd9a6370,B,UPLOADED,AIP,697756,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,d21a/cc31/3b37/4ad6/a4e6/08ef/dd9a/6370/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0020.00006_transfer-d21acc31-3b37-4ad6-a4e6-08efdd9a6370.7z,"Letter from JCRS to Dr. Bren, 1907 August 10"
9444b8c2-f829-4d7c-87ec-89bec8386a04,B,UPLOADED,AIP,675644,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,9444/b8c2/f829/4d7c/87ec/89be/c838/6a04/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0034.00013_transfer-9444b8c2-f829-4d7c-87ec-89bec8386a04.7z,"Letter from JCRS to Mr. Leo Edelstein, 1907 May 9"
04c75d20-232e-4c83-9b73-ffd3589589b5,B,UPLOADED,AIP,190202850,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,04c7/5d20/232e/4c83/9b73/ffd3/5895/89b5/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00002.00013_transfer-04c75d20-232e-4c83-9b73-ffd3589589b5.7z,"Sanatorium, Volume 6, Number 3 (May-June 1912), 1912"
2bf7bfc3-8680-4383-80e8-a2ee2b5eb5a3,B,UPLOADED,AIP,1753362,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,2bf7/bfc3/8680/4383/80e8/a2ee/2b5e/b5a3/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0002.00020_transfer-2bf7bfc3-8680-4383-80e8-a2ee2b5eb5a3.7z,"Letter from JCRS to R. Sill, 1909 September 22"
31fd59b3-994b-43a2-b62c-3d57201712a4,B,UPLOADED,AIP,103369382,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,31fd/59b3/994b/43a2/b62c/3d57/2017/12a4/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00001.00010_transfer-31fd59b3-994b-43a2-b62c-3d57201712a4.7z,"Sanatorium, Volume 14, Number 3 (July, August, September 1920), 1920"
bce637b1-a5a1-4eb3-92e7-5ccc1cc233b1,B,UPLOADED,AIP,471877,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,bce6/37b1/a5a1/4eb3/92e7/5ccc/1cc2/33b1/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0002.00008_transfer-bce637b1-a5a1-4eb3-92e7-5ccc1cc233b1.7z,"Letter from JCRS to Mr Harris Strasburg, 1906 October 22"
4648c8ce-5216-4095-b1d7-2107ea4930ca,B,UPLOADED,AIP,213089316,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,4648/c8ce/5216/4095/b1d7/2107/ea49/30ca/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00002.00009_transfer-4648c8ce-5216-4095-b1d7-2107ea4930ca.7z,"Sanatorium, Volume 5, Numbers 3 & 4 (May-August 1911), 1911"
db019741-4405-4335-a4e1-332edbbf890f,B,UPLOADED,AIP,2019648,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,db01/9741/4405/4335/a4e1/332e/dbbf/890f/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0002.00010_transfer-db019741-4405-4335-a4e1-332edbbf890f.7z,"Letter from JCRS to Mr H. J. Pearlman, 1906 October 30"
4a854c10-e02c-400c-9c78-3073224d7873,B,UPLOADED,AIP,200403960,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,4a85/4c10/e02c/400c/9c78/3073/224d/7873/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00002.00008_transfer-4a854c10-e02c-400c-9c78-3073224d7873.7z,"Sanatorium, Volume 5, Number 2 (March-April, 1911), 1911"
254adbc8-7d33-46e2-a928-d2685fac9c8c,B,UPLOADED,AIP,687272,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,254a/dbc8/7d33/46e2/a928/d268/5fac/9c8c/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0020.00003_transfer-254adbc8-7d33-46e2-a928-d2685fac9c8c.7z,"Letter from JCRS to Mr. Barnett Schnitzer, 1906 December 8"
ba98ae14-9fa2-479b-b655-e54b0d4fd427,B,UPLOADED,AIP,155073939,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,ba98/ae14/9fa2/479b/b655/e54b/0d4f/d427/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00001.00040_transfer-ba98ae14-9fa2-479b-b655-e54b0d4fd427.7z,"Sanatorium, Volume 23, Number 1 (January 1-July 1, 1928), 1928"
31216482-0fc6-415a-9bf8-0a654c77e872,B,UPLOADED,AIP,104156185,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,3121/6482/0fc6/415a/9bf8/0a65/4c77/e872/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00001.00004_transfer-31216482-0fc6-415a-9bf8-0a654c77e872.7z,"Sanatorium, Volume 12, Number 4 (September-October 1918), 1918"
1f7576ce-84b3-4c51-bfa2-0b061a10001d,B,UPLOADED,AIP,638576,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,1f75/76ce/84b3/4c51/bfa2/0b06/1a10/001d/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0026.00005_transfer-1f7576ce-84b3-4c51-bfa2-0b061a10001d.7z,"Letter from JCRS to Dr. M.R. Smirnow, 1906 December 3"
3a56048e-ca8a-45b7-9dac-4037336466b7,B,UPLOADED,AIP,634485,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,3a56/048e/ca8a/45b7/9dac/4037/3364/66b7/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0015.00017_transfer-3a56048e-ca8a-45b7-9dac-4037336466b7.7z,"Letter from JCRS to Dr. Esther A. Ryerson, 1907 July 31"
910c1a8e-1ec8-4772-97a2-15d964d74d8e,B,UPLOADED,AIP,343792,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,910c/1a8e/1ec8/4772/97a2/15d9/64d7/4d8e/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0001.00007_transfer-910c1a8e-1ec8-4772-97a2-15d964d74d8e.7z,"Receipt of Sara Silverman's belongings, 1906 December 14"
e6a2bde9-95a5-4fe2-8716-a21af1cd09b9,B,UPLOADED,AIP,1292247,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,e6a2/bde9/95a5/4fe2/8716/a21a/f1cd/09b9/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0015.00003_transfer-e6a2bde9-95a5-4fe2-8716-a21af1cd09b9.7z,"Letter from JCRS to Mrs. Roisner, 1906 October 13"
7abdfe80-48cb-4c89-a6e2-1ef25ca5e33f,B,UPLOADED,AIP,1402290,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,7abd/fe80/48cb/4c89/a6e2/1ef2/5ca5/e33f/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0038.00002_transfer-7abdfe80-48cb-4c89-a6e2-1ef25ca5e33f.7z,"Application for Harry Johnson to JCRS, 1906 December 15"
4752ab47-bef0-4348-8c7b-65176ac75816,B,UPLOADED,AIP,661253,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,4752/ab47/bef0/4348/8c7b/6517/6ac7/5816/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0002.00007_transfer-4752ab47-bef0-4348-8c7b-65176ac75816.7z,"Letter of Invitation, 1906 October 18"
8bcbfd5e-3468-4b18-99ab-8b85296936aa,B,UPLOADED,AIP,212116484,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,8bcb/fd5e/3468/4b18/99ab/8b85/2969/36aa/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00001.00016_transfer-8bcbfd5e-3468-4b18-99ab-8b85296936aa.7z,"Sanatorium, Volume 16, Number 1 (January, February, March 1922), 1922"
279ff40c-f358-4431-b489-f0723d1cc6f8,B,UPLOADED,AIP,781848,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,279f/f40c/f358/4431/b489/f072/3d1c/c6f8/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0013.00003_transfer-279ff40c-f358-4431-b489-f0723d1cc6f8.7z,"Letter from JCRS to Mr. Sam Rothchild, 1904 October 26"
abecc440-1144-4b09-9ee7-20d5f6824ac3,B,UPLOADED,AIP,623780,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,abec/c440/1144/4b09/9ee7/20d5/f682/4ac3/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0005.00006_transfer-abecc440-1144-4b09-9ee7-20d5f6824ac3.7z,"Letter from Max Ratner to Dr. Spivak, 1906 November 12"
32db5b6c-d741-474a-ba77-c7f2272a2da5,B,UPLOADED,AIP,697841,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,32db/5b6c/d741/474a/ba77/c7f2/272a/2da5/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0021.00024_transfer-32db5b6c-d741-474a-ba77-c7f2272a2da5.7z,"Letter from JCRS to Mrs. Lena Siegle, 1907 August 1"
8c31913f-fb06-4ce6-9dce-33298b83da08,B,UPLOADED,AIP,451245,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,8c31/913f/fb06/4ce6/9dce/3329/8b83/da08/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0015.00002_transfer-8c31913f-fb06-4ce6-9dce-33298b83da08.7z,"Letter from Dr. Marcus Tessler to JCRS, 1906 September 24"
a9038532-a576-4bb2-ab8b-604554f5aade,B,UPLOADED,AIP,654659,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,a903/8532/a576/4bb2/ab8b/6045/54f5/aade/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0033.00013_transfer-a9038532-a576-4bb2-ab8b-604554f5aade.7z,"Letter from JCRS to Mrs. N. Weingart, 1907 March 1"
e435a877-7ea3-4108-a1ae-66110ad3a468,B,UPLOADED,AIP,203980536,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,e435/a877/7ea3/4108/a1ae/6611/0ad3/a468/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00002.00004_transfer-e435a877-7ea3-4108-a1ae-66110ad3a468.7z,"Sanatorium, Volume 4, Number 1 (January-February, 1910), 1910"
a337822c-c435-437a-9303-e0a0a31c0349,B,UPLOADED,AIP,577715,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,a337/822c/c435/437a/9303/e0a0/a31c/0349/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0010.00005_transfer-a337822c-c435-437a-9303-e0a0a31c0349.7z,"Letter from JCRS to Mr. Leonard Leisersohn, 1907 February 19"
571020c1-f24a-4233-b972-34550537d2cb,B,UPLOADED,AIP,807524507,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,5710/20c1/f24a/4233/b972/3455/0537/d2cb/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00002.00010_transfer-571020c1-f24a-4233-b972-34550537d2cb.7z,"Sanatorium, Volume 5, Numbers 5 & 6 (September-December 1911), 1911"
8c1d7801-1008-42b7-b8ad-30656892331e,B,UPLOADED,AIP,114004,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,8c1d/7801/1008/42b7/b8ad/3065/6892/331e/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0011.00013_transfer-8c1d7801-1008-42b7-b8ad-30656892331e.7z,"Visiting Card from Rev. Sam Baskin, between 1906-and 1907"
3a799bf1-6349-4f72-b988-0ec7a6725028,B,UPLOADED,AIP,436595,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,3a79/9bf1/6349/4f72/b988/0ec7/a672/5028/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0029.00013_transfer-3a799bf1-6349-4f72-b988-0ec7a6725028.7z,"Telegram from Leikind to JCRS, 1906 December 17"
232be2d4-72ea-46e9-a964-b612954f7b2c,B,UPLOADED,AIP,603932,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,232b/e2d4/72ea/46e9/a964/b612/954f/7b2c/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0009.00008_transfer-232be2d4-72ea-46e9-a964-b612954f7b2c.7z,"Letter from Mrs. Bieler to Dr. Spivak, 1907 February 25"
65ac0b24-2117-4fd2-bce6-c1e9c364396a,B,UPLOADED,AIP,1423877,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,65ac/0b24/2117/4fd2/bce6/c1e9/c364/396a/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0040.00002_transfer-65ac0b24-2117-4fd2-bce6-c1e9c364396a.7z,"Application from Mrs. Rosie Sever to JCRS, 1906 December 24"
aa064248-fe16-48ed-8fcc-926b8b07946c,B,UPLOADED,AIP,394711,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,aa06/4248/fe16/48ed/8fcc/926b/8b07/946c/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0016.00012_transfer-aa064248-fe16-48ed-8fcc-926b8b07946c.7z,"Telegram from Mr. Holmstock to JCRS, 1907 May 8"
b25dc81b-c13a-4fa3-903d-c828ad598570,B,UPLOADED,AIP,471601,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,b25d/c81b/c13a/4fa3/903d/c828/ad59/8570/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0039.00009_transfer-b25dc81b-c13a-4fa3-903d-c828ad598570.7z,"Letter from C.D. Spivak to Esther Ryerson, 1907 July 29"
dd895abb-c0f9-4414-9b5d-740117011583,B,UPLOADED,AIP,1350884,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,dd89/5abb/c0f9/4414/9b5d/7401/1701/1583/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0012.00001_transfer-dd895abb-c0f9-4414-9b5d-740117011583.7z,"Letter from A D Achtenberg to Dr. P Hillkowitz, 1906 October 16"
a90956f6-e5df-4b2d-8cab-f2ccde05e009,B,UPLOADED,AIP,209354273,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,a909/56f6/e5df/4b2d/8cab/f2cc/de05/e009/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00002.00021_transfer-a90956f6-e5df-4b2d-8cab-f2ccde05e009.7z,"Sanatorium, Volume 8, Number 1 (January-April 1914), 1914"
